6.86,659
6.88,673
6.9,652
6.92,706
6.94,673
6.96,688
6.98,652
7,702
7.02,653
7.04,664
7.06,668
7.08,627
7.1,688
7.12,648
7.14,665
7.16,635
7.18,668
7.2,613
7.22,631
7.24,648
7.26,602
7.28,635
7.3,610
7.32,613
7.34,620
7.36,599
7.38,631
7.4,620
7.42,640
7.44,623
7.46,622
7.48,632
7.5,633
7.52,645
7.54,679
7.56,688
7.58,660
7.6,683
7.62,685
7.64,661
7.66,671
7.68,701
7.7,709
7.72,688
7.74,733
7.76,701
7.78,727
7.8,698
7.82,748
7.84,729
7.86,753
7.88,712
7.9,760
7.92,726
7.94,732
7.96,727
7.98,765
8,700
8.02,749
8.04,719
8.06,763
8.08,702
8.1,752
8.12,728
8.14,757
8.16,717
8.18,737
8.2,742
8.22,746
8.24,728
8.26,745
8.28,729
8.3,764
8.32,719
8.34,718
8.36,748
8.38,691
8.4,718
8.42,719
8.44,745
8.46,708
8.48,712
8.5,744
8.52,740
8.54,720
8.56,738
8.58,732
8.6,754
8.62,722
8.64,727
8.66,749
8.68,731
8.7,723
8.72,727
8.74,749
8.76,754
8.78,719
8.8,732
8.82,772
8.84,754
8.86,742
8.88,742
8.9,798
8.92,778
8.94,816
8.96,769
8.98,798
9,804
9.02,817
9.04,802
9.06,819
9.08,783
9.1,795
9.12,788
9.14,837
9.16,764
9.18,793
9.2,815
9.22,812
9.24,849
9.26,806
9.28,809
9.3,758
9.32,803
9.34,761
9.36,781
9.38,738
9.4,742
9.42,760
9.44,728
9.46,723
9.48,725
9.5,743
9.52,743
9.54,702
9.56,777
9.58,744
9.6,755
9.62,711
9.64,772
9.66,728
9.68,750
9.7,711
9.72,755
9.74,724
9.76,732
9.78,693
9.8,753
9.82,723
9.84,738
9.86,721
9.88,761
9.9,723
9.92,732
9.94,766
9.96,767
9.98,732
10,747
10.02,750
10.04,784
10.06,719
10.08,762
10.1,744
10.12,766
10.14,741
10.16,751
10.18,736
10.2,764
10.22,713
10.24,745
10.26,703
10.28,757
10.3,700
10.32,718
10.34,727
10.36,763
10.38,693
10.4,727
10.42,701
10.44,695
10.46,684
10.48,710
10.5,704
10.52,686
10.54,724
10.56,691
10.58,703
10.6,662
10.62,724
10.64,687
10.66,703
10.68,693
10.7,711
10.72,676
10.74,675
10.76,711
10.78,645
10.8,678
10.82,676
10.84,690
10.86,664
10.88,714
10.9,662
10.92,698
10.94,681
10.96,699
10.98,673
11,666
11.02,679
11.04,657
11.06,711
11.08,692
11.1,708
11.12,683
11.14,729
11.16,679
11.18,697
11.2,704
11.22,741
11.24,673
11.26,708
11.28,682
11.3,685
11.32,676
11.34,695
11.36,702
11.38,681
11.4,723
11.42,693
11.44,706
11.46,673
11.48,725
11.5,693
11.52,711
11.54,703
11.56,728
11.58,689
11.6,694
11.62,728
11.64,664
11.66,702
11.68,700
11.7,721
11.72,691
11.74,755
11.76,731
11.78,739
11.8,695
11.82,743
11.84,710
11.86,732
11.88,698
11.9,755
11.92,728
11.94,741
11.96,715
11.98,757
12,705
12.02,719
12.04,720
12.06,755
12.08,685
12.1,728
12.12,693
12.14,747
12.16,686
12.18,702
12.2,710
12.22,698
12.24,696
12.26,707
12.28,713
12.3,684
12.32,737
12.34,697
12.36,725
12.38,698
12.4,735
12.42,709
12.44,706
12.46,734
12.48,740
12.5,710
12.52,724
12.54,729
12.56,760
12.58,696
12.6,732
12.62,717
12.64,697
12.66,709
12.68,700
12.7,711
12.72,687
12.74,697
12.76,712
12.78,726
12.8,694
12.82,737
12.84,699
12.86,701
12.88,670
12.9,743
12.92,677
12.94,720
12.96,690
12.98,740
13,673
13.02,687
13.04,702
13.06,680
13.08,672
13.1,681
13.12,696
13.14,668
13.16,713
13.18,682
13.2,707
13.22,692
13.24,711
13.26,688
13.28,687
13.3,712
13.32,655
13.34,684
13.36,687
13.38,695
13.4,661
13.42,726
13.44,681
13.46,688
13.48,675
13.5,695
13.52,666
13.54,662
13.56,671
13.58,650
13.6,698
13.62,660
13.64,674
13.66,644
13.68,681
13.7,628
13.72,640
13.74,648
13.76,610
13.78,676
13.8,639
13.82,654
13.84,623
13.86,624
13.88,607
13.9,621
13.92,650
13.94,639
13.96,652
13.98,627
14,624
14.02,650
14.04,623
14.06,657
14.08,633
14.1,661
14.12,648
14.14,635
14.16,650
14.18,649
14.2,647
14.22,617
14.24,677
14.26,650
14.28,671
14.3,665
14.32,639
14.34,641
14.36,658
14.38,667
14.4,633
14.42,666
14.44,639
14.46,643
14.48,635
14.5,618
14.52,656
14.54,626
14.56,645
14.58,615
14.6,619
14.62,606
14.64,620
14.66,624
14.68,628
14.7,649
14.72,594
14.74,619
14.76,633
14.78,595
14.8,631
14.82,580
14.84,591
14.86,610
14.88,573
14.9,600
14.92,577
14.94,577
14.96,584
14.98,578
15,575
15.02,544
15.04,537
15.06,552
15.08,532
15.1,510
15.12,529
15.14,507
15.16,502
15.18,494
15.2,509
15.22,466
15.24,495
15.26,472
15.28,464
15.3,463
15.32,457
15.34,446
15.36,466
15.38,466
15.4,428
15.42,437
15.44,421
15.46,407
15.48,399
15.5,399
15.52,405
15.54,392
15.56,368
15.58,368
15.6,383
15.62,379
15.64,357
15.66,357
15.68,378
15.7,351
15.72,356
15.74,356
15.76,363
15.78,343
15.8,343
15.82,342
15.84,361
15.86,338
15.88,338
15.9,337
15.92,336
15.94,336
15.96,336
15.98,319
16,319
16.02,343
16.04,314
16.06,314
16.08,319
16.1,328
16.12,328
16.14,303
16.16,303
16.18,301
16.2,310
16.22,310
16.24,286
16.26,286
16.28,283
16.3,295
16.32,295
16.34,284
16.36,284
16.38,277
16.4,277
16.42,282
16.44,282
16.46,270
16.48,271
16.5,271
16.52,279
16.54,279
16.56,279
16.58,279
16.6,275
16.62,296
16.64,296
16.66,294
16.68,294
16.7,303
16.72,325
16.74,325
16.76,330
16.78,333
16.8,333
16.82,364
16.84,361
16.86,369
16.88,369
16.9,378
16.92,402
16.94,379
16.96,417
16.98,417
17,411
17.02,405
17.04,434
17.06,429
17.08,424
17.1,462
17.12,462
17.14,424
17.16,446
17.18,458
17.2,448
17.22,442
17.24,458
17.26,459
17.28,445
17.3,464
17.32,460
17.34,443
17.36,443
17.38,471
17.4,456
17.42,462
17.44,475
17.46,457
17.48,464
17.5,492
17.52,465
17.54,474
17.56,486
17.58,493
17.6,471
17.62,519
17.64,485
17.66,507
17.68,523
17.7,504
17.72,510
17.74,540
17.76,506
17.78,520
17.8,538
17.82,529
17.84,514
17.86,523
17.88,521
17.9,538
17.92,525
17.94,509
17.96,548
17.98,525
18,526
18.02,549
18.04,545
18.06,537
18.08,568
18.1,542
18.12,553
18.14,580
18.16,539
18.18,593
18.2,570
18.22,564
18.24,600
18.26,580
18.28,628
18.3,587
18.32,631
18.34,617
18.36,610
18.38,646
18.4,622
18.42,657
18.44,651
18.46,678
18.48,644
18.5,668
18.52,652
18.54,664
18.56,713
18.58,677
18.6,688
18.62,696
18.64,729
18.66,665
18.68,702
18.7,673
18.72,673
18.74,652
18.76,669
18.78,685
18.8,662
18.82,703
18.84,675
18.86,687
18.88,689
18.9,694
18.92,660
18.94,664
18.96,671
18.98,651
19,687
19.02,657
19.04,656
19.06,689
19.08,690
19.1,660
19.12,681
19.14,685
19.16,652
19.18,658
19.2,688
19.22,690
19.24,660
19.26,697
19.28,679
19.3,696
19.32,681
19.34,718
19.36,672
19.38,691
19.4,676
19.42,679
19.44,667
19.46,683
19.48,685
19.5,651
19.52,724
19.54,662
19.56,714
19.58,684
19.6,740
19.62,674
19.64,724
19.66,712
19.68,693
19.7,693
19.72,706
19.74,714
19.76,677
19.78,707
19.8,701
19.82,723
19.84,693
19.86,735
19.88,701
19.9,699
19.92,728
19.94,726
19.96,693
19.98,710
20,700
20.02,732
20.04,672
20.06,700
20.08,688
20.1,660
20.12,694
20.14,656
20.16,671
20.18,655
20.2,679
20.22,635
20.24,646
20.26,631
20.28,633
20.3,669
20.32,631
20.34,632
20.36,632
20.38,592
20.4,590
20.42,614
20.44,630
20.46,594
20.48,596
20.5,577
20.52,594
20.54,613
20.56,602
20.58,589
20.6,588
20.62,593
20.64,604
20.66,599
20.68,577
20.7,595
20.72,596
20.74,621
20.76,606
20.78,635
20.8,612
20.82,613
20.84,621
20.86,593
20.88,655
20.9,633
20.92,658
20.94,649
20.96,623
20.98,679
21,650
21.02,657
21.04,643
21.06,662
21.08,646
21.1,635
21.12,647
21.14,628
21.16,676
21.18,632
21.2,670
21.22,637
21.24,639
21.26,631
21.28,644
21.3,643
21.32,618
21.34,677
21.36,619
21.38,667
21.4,634
21.42,632
21.44,678
21.46,643
21.48,670
21.5,654
21.52,681
21.54,653
21.56,658
21.58,668
21.6,646
21.62,697
21.64,676
21.66,687
21.68,672
21.7,711
21.72,690
21.74,685
21.76,721
21.78,731
21.8,709
21.82,698
21.84,727
21.86,691
21.88,697
21.9,724
21.92,720
21.94,706
21.96,718
21.98,711
22,731
22.02,707
22.04,762
22.06,737
22.08,764
22.1,725
22.12,770
22.14,739
22.16,740
22.18,702
22.2,780
22.22,748
22.24,763
22.26,726
22.28,784
22.3,743
22.32,766
22.34,732
22.36,775
22.38,744
22.4,764
22.42,726
22.44,744
22.46,755
22.48,766
22.5,746
22.52,754
22.54,754
22.56,789
22.58,734
22.6,771
22.62,767
22.64,788
22.66,810
22.68,750
22.7,777
22.72,766
22.74,786
22.76,747
22.78,763
22.8,734
22.82,776
22.84,714
22.86,763
22.88,729
22.9,777
22.92,711
22.94,731
22.96,729
22.98,764
23,692
23.02,734
23.04,696
23.06,690
23.08,671
23.1,695
23.12,692
23.14,675
23.16,707
23.18,671
23.2,677
23.22,682
23.24,687
23.26,653
23.28,655
23.3,660
23.32,645
23.34,691
23.36,658
23.38,657
23.4,687
23.42,703
23.44,674
23.46,684
23.48,694
23.5,657
23.52,671
23.54,688
23.56,693
23.58,685
23.6,701
23.62,646
23.64,682
23.66,671
23.68,686
23.7,649
23.72,669
23.74,653
23.76,655
23.78,694
23.8,665
23.82,667
23.84,670
23.86,699
23.88,643
23.9,671
23.92,653
23.94,655
23.96,706
23.98,667
24,688
24.02,671
24.04,708
24.06,675
24.08,688
24.1,697
24.12,665
24.14,685
24.16,687
24.18,690
24.2,679
24.22,714
24.24,676
24.26,667
24.28,697
24.3,697
24.32,664
24.34,657
24.36,675
24.38,653
24.4,659
24.42,685
24.44,692
24.46,668
24.48,707
24.5,678
24.52,695
24.54,693
24.56,716
24.58,673
24.6,696
24.62,683
24.64,685
24.66,673
24.68,689
24.7,696
24.72,653
24.74,723
24.76,686
24.78,695
24.8,666
24.82,714
24.84,650
24.86,666
24.88,666
24.9,651
24.92,684
24.94,636
24.96,638
24.98,628
25,598
25.02,604
25.04,600
25.06,615
25.08,605
25.1,621
25.12,601
25.14,595
25.16,586
25.18,611
25.2,607
25.22,582
25.24,570
25.26,587
25.28,591
25.3,567
25.32,570
25.34,584
25.36,590
25.38,578
25.4,567
25.42,594
25.44,557
25.46,580
25.48,564
25.5,548
25.52,583
25.54,547
25.56,563
25.58,547
25.6,550
25.62,579
25.64,542
25.66,547
25.68,544
25.7,539
25.72,500
25.74,543
25.76,495
25.78,503
25.8,504
25.82,471
25.84,458
25.86,479
25.88,436
25.9,427
25.92,437
25.94,437
25.96,402
25.98,387
26,386
26.02,386
26.04,353
26.06,338
26.08,330
26.1,330
26.12,317
26.14,317
26.16,288
26.18,290
26.2,290
26.22,265
26.24,265
26.26,245
26.28,245
26.3,244
26.32,244
26.34,244
26.36,220
26.38,220
26.4,211
26.42,211
26.44,209
26.46,209
26.48,209
26.5,193
26.52,193
26.54,193
26.56,171
26.58,171
26.6,171
26.62,157
26.64,157
26.66,157
26.68,144
26.7,144
26.72,144
26.74,144
26.76,144
26.78,113
26.8,113
26.82,113
26.84,113
26.86,113
26.88,87
26.9,87
26.92,87
26.94,87
26.96,87
26.98,87
27,0
27.02,0
27.04,0
27.06,0
27.08,0
27.1,0
27.12,0
27.14,0
27.16,0
27.18,0
27.2,0
27.22,0
27.24,0
27.26,0
27.28,0
27.3,0
27.32,0
27.34,0
27.36,0
27.38,0
27.4,0
27.42,0
27.44,0
27.46,0
27.48,0
27.5,0
27.52,0
27.54,0
27.56,0
27.58,0
27.6,0
27.62,0
27.64,0
27.66,0
27.68,0
27.7,0
27.72,0
27.74,0
27.76,0
27.78,0
27.8,0
27.82,0
27.84,0
27.86,0
27.88,0
27.9,0
27.92,0
27.94,0
27.96,0
27.98,-82
28,-82
28.02,-82
28.04,-82
28.06,-82
28.08,-82
28.1,0
28.12,0
28.14,0
28.16,0
28.18,0
28.2,0
28.22,0
28.24,0
28.26,0
28.28,0
28.3,0
28.32,82
28.34,82
28.36,82
28.38,82
28.4,82
28.42,82
28.44,0
28.46,0
28.48,0
28.5,0
28.52,0
28.54,0
28.56,0
28.58,82
28.6,82
28.62,82
28.64,82
28.66,82
28.68,82
28.7,0
28.72,82
28.74,82
28.76,82
28.78,82
28.8,82
28.82,82
28.84,0
28.86,82
28.88,82
28.9,82
28.92,82
28.94,82
28.96,82
28.98,0
29,0
29.02,82
29.04,82
29.06,82
29.08,82
29.1,82
29.12,82
29.14,0
29.16,82
29.18,82
29.2,82
29.22,82
29.24,82
29.26,82
29.28,0
29.3,82
29.32,82
29.34,82
29.36,82
29.38,82
29.4,82
29.42,0
29.44,82
29.46,82
29.48,82
29.5,82
29.52,82
29.54,86
29.56,86
29.58,86
29.6,86
29.62,86
29.64,100
29.66,100
29.68,100
29.7,100
29.72,100
29.74,106
29.76,106
29.78,106
29.8,106
29.82,115
29.84,115
29.86,115
29.88,115
29.9,127
29.92,127
29.94,127
29.96,127
29.98,133
30,133
30.02,133
30.04,143
30.06,143
30.08,143
30.1,165
30.12,165
30.14,165
30.16,179
30.18,179
30.2,179
30.22,197
30.24,197
30.26,218
30.28,218
30.3,221
30.32,221
30.34,226
30.36,226
30.38,226
30.4,235
30.42,235
30.44,227
30.46,227
30.48,239
30.5,239
30.52,250
30.54,250
30.56,247
30.58,247
30.6,259
30.62,259
30.64,265
30.66,285
30.68,285
30.7,277
30.72,277
30.74,315
30.76,302
30.78,302
30.8,321
30.82,350
30.84,350
30.86,331
30.88,350
30.9,380
30.92,380
30.94,361
30.96,373
30.98,407
31,407
31.02,399
31.04,399
31.06,417
31.08,401
31.1,401
31.12,397
31.14,412
31.16,407
31.18,392
31.2,422
31.22,422
31.24,410
31.26,410
31.28,430
31.3,423
31.32,419
31.34,442
31.36,442
31.38,429
31.4,425
31.42,429
31.44,456
31.46,425
31.48,464
31.5,452
31.52,452
31.54,475
31.56,472
31.58,472
31.6,465
31.62,505
31.64,476
31.66,492
31.68,511
31.7,509
31.72,532
31.74,530
31.76,530
31.78,559
31.8,558
31.82,540
31.84,591
31.86,567
31.88,607
31.9,577
31.92,580
31.94,614
31.96,582
31.98,604
32,604
32.02,582
32.04,649
32.06,625
32.08,640
32.1,610
32.12,613
32.14,604
32.16,616
32.18,638
32.2,621
32.22,644
32.24,622
32.26,619
32.28,631
32.3,610
32.32,648
32.34,625
32.36,651
32.38,639
32.4,627
32.42,658
32.44,637
32.46,639
32.48,659
32.5,665
32.52,636
32.54,642
32.56,652
32.58,626
32.6,689
32.62,646
32.64,676
32.66,655
32.68,637
32.7,648
32.72,632
32.74,665
32.76,634
32.78,676
32.8,632
32.82,669
32.84,650
32.86,633
32.88,627
32.9,657
32.92,647
32.94,651
32.96,695
32.98,631
33,661
33.02,662
33.04,658
33.06,657
33.08,684
33.1,713
33.12,688
33.14,733
33.16,703
33.18,723
33.2,693
33.22,744
33.24,713
33.26,741
33.28,728
33.3,769
33.32,730
33.34,739
33.36,774
33.38,772
33.4,743
33.42,760
33.44,772
33.46,770
33.48,700
33.5,740
33.52,734
33.54,752
33.56,712
33.58,740
33.6,723
33.62,767
33.64,718
33.66,758
33.68,725
33.7,774
33.72,727
33.74,737
33.76,741
33.78,779
33.8,705
33.82,759
33.84,731
33.86,780
33.88,712
33.9,760
33.92,746
33.94,772
33.96,731
33.98,757
34,761
34.02,774
34.04,745
34.06,774
34.08,755
34.1,790
34.12,746
34.14,743
34.16,774
34.18,779
34.2,745
34.22,753
34.24,757
34.26,782
34.28,721
34.3,745
34.32,734
34.34,757
34.36,727
34.38,736
34.4,732
34.42,759
34.44,712
34.46,746
34.48,715
34.5,757
34.52,703
34.54,722
34.56,731
34.58,686
34.6,699
34.62,736
34.64,714
34.66,711
34.68,699
34.7,729
34.72,731
34.74,722
34.76,725
34.78,733
34.8,754
34.82,712
34.84,744
34.86,741
34.88,762
34.9,741
34.92,754
34.94,755
34.96,795
34.98,736
35,760
35.02,783
35.04,790
35.06,826
35.08,755
35.1,802
35.12,796
35.14,814
35.16,783
35.18,804
35.2,771
35.22,827
35.24,805
35.26,784
35.28,782
35.3,782
35.32,795
35.34,815
35.36,859
35.38,779
35.4,828
35.42,789
35.44,855
35.46,801
35.48,817
35.5,790
35.52,789
35.54,823
35.56,822
35.58,838
35.6,801
35.62,838
35.64,799
35.66,845
35.68,820
35.7,854
35.72,774
35.74,814
35.76,834
35.78,836
35.8,860
35.82,814
35.84,827
35.86,765
35.88,825
35.9,781
35.92,795
35.94,762
35.96,771
35.98,784
36,767
36.02,807
36.04,752
36.06,764
36.08,772
36.1,803
36.12,725
36.14,775
36.16,740
36.18,793
36.2,720
36.22,779
36.24,758
36.26,783
36.28,735
36.3,760
36.32,761
36.34,773
36.36,746
36.38,770
36.4,734
36.42,784
36.44,748
36.46,754
36.48,713
36.5,791
36.52,755
36.54,775
36.56,739
36.58,809
36.6,776
36.62,785
36.64,731
36.66,782
36.68,745
36.7,754
36.72,727
36.74,736
36.76,755
36.78,728
36.8,722
36.82,713
36.84,717
36.86,717
36.88,683
36.9,749
36.92,713
36.94,723
36.96,684
36.98,740
37,663
37.02,715
37.04,693
37.06,706
37.08,669
37.1,678
37.12,686
37.14,653
37.16,693
37.18,674
37.2,686
37.22,672
37.24,696
37.26,666
37.28,663
37.3,697
37.32,636
37.34,671
37.36,671
37.38,689
37.4,654
37.42,717
37.44,655
37.46,694
37.48,677
37.5,699
37.52,672
37.54,663
37.56,676
37.58,646
37.6,691
37.62,671
37.64,683
37.66,648
37.68,694
37.7,640
37.72,653
37.74,669
37.76,631
37.78,698
37.8,670
37.82,684
37.84,651
37.86,705
37.88,642
37.9,666
37.92,687
37.94,668
37.96,670
37.98,685
38,696
38.02,672
38.04,718
38.06,697
38.08,722
38.1,706
38.12,735
38.14,707
38.16,708
38.18,730
38.2,736
38.22,698
38.24,697
38.26,711
38.28,672
38.3,675
38.32,702
38.34,707
38.36,656
38.38,692
38.4,649
38.42,665
38.44,656
38.46,630
38.48,630
38.5,652
38.52,657
38.54,627
38.56,668
38.58,619
38.6,633
38.62,644
38.64,609
38.66,670
38.68,645
38.7,662
38.72,628
38.74,682
38.76,625
38.78,647
38.8,668
38.82,647
38.84,685
38.86,657
38.88,668
38.9,667
38.92,678
38.94,651
38.96,653
38.98,669
39,639
39.02,686
39.04,650
39.06,650
39.08,678
39.1,619
39.12,655
39.14,652
39.16,669
39.18,637
39.2,695
39.22,642
39.24,667
39.26,651
39.28,636
39.3,647
39.32,643
39.34,664
39.36,631
39.38,689
39.4,644
39.42,673
39.44,644
39.46,647
39.48,633
39.5,654
39.52,657
39.54,628
39.56,699
39.58,631
39.6,680
39.62,656
39.64,656
39.66,648
39.68,664
39.7,685
39.72,664
39.74,695
39.76,656
39.78,670
39.8,669
39.82,638
39.84,655
39.86,660
39.88,680
39.9,656
39.92,699
39.94,671
39.96,664
39.98,695
40,696
40.02,669
40.04,666
40.06,682
40.08,655
40.1,718
40.12,672
40.14,682
40.16,671
40.18,682
40.2,658
40.22,644
40.24,660
40.26,640
40.28,675
40.3,651
40.32,669
40.34,636
40.36,672
40.38,631
40.4,650
40.42,654
40.44,620
40.46,690
40.48,630
40.5,678
40.52,643
40.54,637
40.56,631
40.58,646
40.6,670
40.62,643
40.64,675
40.66,645
40.68,661
40.7,660
40.72,632
40.74,643
40.76,643
40.78,663
40.8,635
40.82,671
40.84,634
40.86,630
40.88,658
40.9,599
40.92,660
40.94,618
40.96,638
40.98,641
41,611
41.02,609
41.04,633
41.06,643
41.08,633
41.1,650
41.12,626
41.14,614
41.16,636
41.18,611
41.2,655
41.22,618
41.24,653
41.26,619
41.28,621
41.3,662
41.32,626
41.34,628
41.36,635
41.38,661
41.4,603
41.42,637
41.44,647
41.46,627
41.48,675
41.5,617
41.52,657
41.54,642
41.56,628
41.58,662
41.6,630
41.62,648
41.64,653
41.66,662
41.68,636
41.7,635
41.72,661
41.74,633
41.76,667
41.78,638
41.8,640
41.82,666
41.84,616
41.86,642
41.88,639
41.9,658
41.92,636
41.94,687
41.96,620
41.98,650
42,644
42.02,621
42.04,663
42.06,620
42.08,651
42.1,644
42.12,661
42.14,628
42.16,645
42.18,661
42.2,635
42.22,676
42.24,632
42.26,652
42.28,658
42.3,624
42.32,626
42.34,659
42.36,668
42.38,638
42.4,691
42.42,630
42.44,651
42.46,665
42.48,646
42.5,682
42.52,653
42.54,669
42.56,674
42.58,682
42.6,649
42.62,681
42.64,666
42.66,655
42.68,661
42.7,662
42.72,667
42.74,643
42.76,707
42.78,670
42.8,697
42.82,703
42.84,726
42.86,672
42.88,703
42.9,696
42.92,680
42.94,689
42.96,690
42.98,720
43,683
43.02,739
43.04,718
43.06,734
43.08,700
43.1,744
43.12,706
43.14,700
43.16,708
43.18,734
43.2,673
43.22,712
43.24,689
43.26,684
43.28,668
43.3,688
43.32,701
43.34,683
43.36,719
43.38,686
43.4,703
43.42,668
43.44,712
43.46,680
43.48,709
43.5,696
43.52,720
43.54,685
43.56,687
43.58,711
43.6,652
43.62,674
43.64,672
43.66,693
43.68,661
43.7,713
43.72,658
43.74,689
43.76,671
43.78,649
43.8,652
43.82,646
43.84,667
43.86,619
43.88,666
43.9,624
43.92,647
43.94,611
43.96,618
43.98,653
44,616
44.02,619
44.04,617
44.06,581
44.08,638
44.1,603
44.12,616
44.14,585
44.16,582
44.18,617
44.2,581
44.22,605
44.24,590
44.26,571
44.28,599
44.3,572
44.32,591
44.34,583
44.36,554
44.38,578
44.4,560
44.42,553
44.44,551
44.46,540
44.48,558
44.5,547
44.52,541
44.54,540
44.56,560
44.58,522
44.6,561
44.62,539
44.64,545
44.66,542
44.68,519
44.7,560
44.72,526
44.74,540
44.76,550
44.78,541
44.8,524
44.82,551
44.84,535
44.86,554
44.88,539
44.9,528
44.92,565
44.94,534
44.96,550
44.98,567
45,543
45.02,553
45.04,552
45.06,566
45.08,577
45.1,580
45.12,548
45.14,608
45.16,554
45.18,587
45.2,562
45.22,559
45.24,594
45.26,542
45.28,553
45.3,573
45.32,541
45.34,569
45.36,537
45.38,537
45.4,556
45.42,543
45.44,519
45.46,547
45.48,529
45.5,528
45.52,546
45.54,533
45.56,553
45.58,535
45.6,532
45.62,533
45.64,553
45.66,509
45.68,550
45.7,529
45.72,529
45.74,539
45.76,537
45.78,509
45.8,552
45.82,518
45.84,527
45.86,509
45.88,488
45.9,504
45.92,480
45.94,464
45.96,464
45.98,467
46,449
46.02,433
46.04,447
46.06,416
46.08,411
46.1,413
46.12,413
46.14,377
46.16,367
46.18,368
46.2,368
46.22,332
46.24,332
46.26,318
46.28,305
46.3,305
46.32,283
46.34,283
46.36,249
46.38,249
46.4,243
46.42,243
46.44,196
46.46,196
46.48,196
46.5,171
46.52,171
46.54,171
46.56,171
46.58,147
46.6,147
46.62,147
46.64,147
46.66,147
46.68,103
46.7,103
46.72,103
46.74,103
46.76,103
46.78,103
46.8,0
46.82,82
46.84,82
46.86,82
46.88,82
46.9,82
46.92,82
46.94,0
